,Name,Category,Style,Star,Date,Rating,ReviewTitle,Review,Sentiment
4322,NOX - Dine In The Dark,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Dec-22,5,First Dining Experience at Nox,The overall experience is great! Truly one of a kind experience and the employees were incredibly nice. They showed us the pictures of what we ate and we had fun guessing what was in it. We even had the mocktails on the house before leaving.,positive
4323,NOX - Dine In The Dark,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Dec-22,5,NOX is super good!,Love it so much! It’s a super good place to have the birthday here! Will definitely recommend to friends!,positive
4324,NOX - Dine In The Dark,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Dec-22,5,First Dine in the Dark Experience,"Best dinning experience ever with amazing food created by the chef! Bernart, our friendly host did a fabulous job with his warm presence and service! Highly recommended!",positive
4325,NOX - Dine In The Dark,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Dec-22,5,Honeymoon Date in Singapore,"Definitely an experience you can’t say no to. Not only is the food good, the room is complete darkness, but the waiting staff is all visually impaired and would go as far as saying inspirational.",positive
4326,NOX - Dine In The Dark,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Dec-22,5,One of a kind experience,One of a kind experience- we get to experience food in a brand new way without seeing what we are eating. Not even sure whether we have finished it and we need to depend on our other sensory.,negative
4327,NOX - Dine In The Dark,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Dec-22,5,Dinner,Great host Randy making sure we are always comfortable. Tasty food without knowing what sre they. Fantastic experience,positive
4328,NOX - Dine In The Dark,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Dec-22,5,Our 1st visit to NOX,"This was our 1st experience at NOX. Great service from the door host. Food was great, ambience superb. Our table host was amazingly superb, making a difference to our whole visit. Thank you Halimi for the great service!!",positive
4329,NOX - Dine In The Dark,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Dec-22,5,Awesome experience,"Interesting dining experience, nice food as well! The menu changes changes every 2 months, will definitely be back!",positive
4330,NOX - Dine In The Dark,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Dec-22,5,Great experience!,Very special experience dining without seeing Staff are visually impact They share wit you a life you never live over a course of meal Come and “ see “ for yourself,positive
4331,NOX - Dine In The Dark,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Dec-22,3,Could have been better...,This is probably my 3rd or 4th visit to Nox. The standard of the food seems to have fallen short from my past visits.,positive
4332,NOX - Dine In The Dark,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Dec-22,5,Pitch dark dinner experience,"Excellent, our host were friendly and hilarious when serving us out course. Great fun experience and service. The food was interesting with many textures. Had the cocktail menu. Good good good",positive
4333,NOX - Dine In The Dark,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Nov-22,5,Great experience!,All the staff were very professional and friendly! Instructions were given to make us feel comfortable and an very delicious meal 💖 3 courses but 12 dishes so definitely worth and they will cater to your dietary needs. Thanks for the experience NOX 💖,positive
4334,NOX - Dine In The Dark,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Nov-22,5,First nox experience,"The dinner was enjoyable and a fresh experience, staff were polite and good. We were served by Haleemi and he shared with us his Inspiring story",positive
4335,NOX - Dine In The Dark,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Nov-22,5,Dining,Unique dining experience. Helpful service crew guiding us in the dark. Had a great time here. Thank you!,positive
4336,Oasis,Eatery,['Restaurants'],4.0,Jul-21,4,Best service from staff,Great service from Emmanuel and Tango. Thanks for being so attentive and it's bennnlong for getting out for eating out after lockdown,positive
4337,Oasis,Eatery,['Restaurants'],4.0,Mar-21,5,Great Service,"Had dinner there recently. Good food and great service, especially from staff Tango. Very attentive and knowledgeable with good recommendations for beverages.",positive
4338,Oasis,Eatery,['Restaurants'],4.0,Mar-21,5,High quality food with excellent service,"Seafood prawn platter was amazing! BBQ beef, lamb, fish and chicken were high quality as well. Free flow wine and sparkling were above expectation and crew was very attentive. Overall 5stars. Would be great if got aircon.",positive
4339,Oasis,Eatery,['Restaurants'],4.0,Feb-21,5,Great value and service,Went for the free flow BBQ evening and was NOT disappointed! Great selection of BBQed meats and I was pleasantly surprised that they left a full bottle of prosecco on the table each time so you could serve yourself.,positive
4340,Oasis,Eatery,['Restaurants'],4.0,Nov-20,4,Good service with reasonable price,"Kind staffs, delicious food with reasonable price, but a bit salty. Friendly restaurant for kinds below 4 years old.",positive
4341,Oasis,Eatery,['Restaurants'],4.0,Sep-20,5,We had the bbq dinner with,We had the bbq dinner with 5. Alvin made the most amazing lamb bbq dish we had in a long time. Be back soon.,positive
4342,Oasis,Eatery,['Restaurants'],4.0,Jan-20,5,Chill dinner spot,Great service by Emmanual and Team! Nice breezy evening and good ambience. Good lamb chops and excellent salad,positive
4343,Oasis,Eatery,['Restaurants'],4.0,Jan-20,4,Good service,"Was handled by Emmanuel and Jo, but changed seat due to it was near toilet. They were patient and helped us as much. Enjoyed the buffet and unlimited drinks. Only downside is we went in at 8pm but the buffet closes at 9pm.",positive
4344,Oasis,Eatery,['Restaurants'],4.0,Dec-19,4,Dinner,Good service bystaff. Food taste very ordinary Amboence is good. Value for money The fish portion is too small,positive
4345,Oasis,Eatery,['Restaurants'],4.0,Oct-19,5,Great dinner at a beautiful soothing location!,"Great food, super friendly service by our waiter Fahmi and relaxing atmosphere at the poolside! The noise of the city disappears here...",positive
4346,Oasis,Eatery,['Restaurants'],4.0,Oct-19,5,Dinner at Oasis,"Great food and service from Leny and Fahmi. Proactive and friendly, our plates were cleared promptly, and cups refilled constantly.",positive
4347,Oasis,Eatery,['Restaurants'],4.0,Oct-19,5,Wonderful service!,"Great time at the pool served by Fahmi. Wonderful staff and hotel, highly recommend! Recommend the noodles.",positive
4348,Oasis,Eatery,['Restaurants'],4.0,Sep-19,4,Drinks from the poolside.,Lovely to sit and have a few drinks at the Oasis even though there is no air conditioning inside he Oasis. Natural breeze is good enough.,positive
4349,Oasis,Eatery,['Restaurants'],4.0,Sep-19,4,Buffet dinner,"The pool side is relaxing and seafood is good, service was okie. Dessert and ice creme are good too.",positive
4350,Oasis,Eatery,['Restaurants'],4.0,Sep-19,5,Amazing,"What can you say, location is just great , bbq was really special, consisting of fish, prawns, lamb, beef, great veg, staff were spot on , looking forward to another trip in the future",positive
4351,Oasis,Eatery,['Restaurants'],4.0,Aug-19,5,Dinner,"Attended BY Mr Naveen during our dining. We'll groomed and mannered, kept checking on our concerns. Friendly and approachable. Overall good customer service and meal preparation was within requested style. Great time well spend.",positive
4352,Oasis,Eatery,['Restaurants'],4.0,Aug-19,4,dinner,had the BBQ buffet dinner on Sat. great service and good food quality. wonderful atmosphere. worth a visit.,positive
4353,Oasis,Eatery,['Restaurants'],4.0,Aug-19,5,Birthday Celeb.,"Thanks Fahmi for being so accommodating and for the good service! 👍🤗 The food was good as well the ambiance. Oh, the surprised for the celebrant was the best part.👏👍😁",positive
4354,Oasis,Eatery,['Restaurants'],4.0,Aug-19,3,Bday dinner,Fahmi is friendly and accomodating.He entertains queries regarding the place and the food. The food is good :),negative
4355,Oasis,Eatery,['Restaurants'],4.0,Jan-19,5,Oasis Dinner,One of the best dinning experience in Singapore. Tango and the team really made our stay comfortable. Excellent service. Goodjob! Cheers to Grand hyatt singapore. 💪🏼,positive
4356,Oasis,Eatery,['Restaurants'],4.0,Dec-18,4,Dinner,Good food and service was good. Staff was efficient. Good ambiance. Place was a bit hard to find though.,positive
4357,Oasis,Eatery,['Restaurants'],4.0,Dec-18,4,Retirement Dinner,Variety is limited but quality is good Open air seating is ok since December Price is relatively high for the food,positive
4358,Oasis,Eatery,['Restaurants'],4.0,Dec-18,5,Company Gathering,Attended by Ms Yan Yuin. Great service and nice food! Seated at a private area near the pool. Will Definitely come here again!,positive
4359,Oasis,Eatery,['Restaurants'],4.0,Feb-19,2,Not worth it,"The food was below expectations, dessert really not nice. It’s worth it if you are a heavy drinker as it’s free flow.More",positive
4360,Oasis,Eatery,['Restaurants'],4.0,Jan-19,5,Oasis Dinner,One of the best dinning experience in Singapore. Tango and the team really made our stay comfortable. Excellent service. Goodjob! Cheers to Grand hyatt singapore. 💪🏼,positive
4361,Oasis,Eatery,['Restaurants'],4.0,Jan-19,4,Satay is fantastic,"I had lunch here after a swim in the pool and I must say the food was great. I had the Satay which is fantastic and the Nasi Goreng which was great too. The waiter asked if I wanted it spicy or not, so a nice touch. I went spicy and it was but not extreme and didn't take away from the flavours. There can't be a better way to spend a lunchtime with a range of food to suit most tastes and budgets.",positive
4362,Oasis,Eatery,['Restaurants'],4.0,Aug-17,3,BBQ Buffet,Came here on a Friday night. No air con. BBQ. The air was smokey so bad for dry eyes and nose. Range of food was limited. Long queue for the small burgers so I didn't get to eat that. Dessert was quite good.,positive
4363,Old Cheng Du,Eatery,['Restaurants'],4.0,Feb-20,5,Nice eatery in Chinatown,The place is located in Chinatown and offers Chengdu cuisine which is very tasty. We had chicken fried rice with tsingtao beer.,positive
4364,Old Cheng Du,Eatery,['Restaurants'],4.0,Jan-20,3,Decent place for lunch or dinner,"Some Portions are big, others are enough! The veggie dish of potatoes and lotus roots is delicious Service is very slow and some staff don’t speak English and they don’t make an effort to find a colleague who does... prices are good too!",positive
4365,Old Cheng Du,Eatery,['Restaurants'],4.0,Jul-19,5,Fabulous Sichuan food in Chinatown,"Loved the spicy options - Sichuan beef and duck with potatoes, plus long beans highly recommended. Very good service too.",positive
4366,Old Cheng Du,Eatery,['Restaurants'],4.0,May-19,5,spicy schizwan,"We visit this place each time in Singapore. Excellent food, great place to catch up with friends and host a family get together",positive
4367,Old Cheng Du,Eatery,['Restaurants'],4.0,Feb-19,5,Perfect! Awake the Palate!,"Very good selection of food, authentically cooked to perfection! You can ask to reduce the spiciness to suit your taste bud. A must visit when one is at the Chinatown.",positive
4368,Old Cheng Du,Eatery,['Restaurants'],4.0,Dec-18,4,Lunch at Chinatown,Food is good. Will not disappoint. Szechuan food. Usually go for the duck dishes. Less spicy for me.,negative
4369,Old Cheng Du,Eatery,['Restaurants'],4.0,Nov-18,4,Go to place for Sichuan dishes,The food quality has been consistent for the past few visit; The standard spiciness is really spicy! Go for medium level or lower if you're not used to it so that you can enjoy the food.,positive
4370,Old Cheng Du,Eatery,['Restaurants'],4.0,Sep-18,5,Great find,"Excellent food and value, great portion sizes and friendly staff. Thoroughly enjoyed the experience.",positive
4371,Old Cheng Du,Eatery,['Restaurants'],4.0,Apr-18,4,Nice food and authentic,I totally love the food here except that the food tend to be on the salty side and after a while all dishes taste the same. Keep up the good work,positive
4372,Old Cheng Du,Eatery,['Restaurants'],4.0,Feb-18,4,Great food,"We ordered ginger beef and steamed rice take out which cost 22 sgd. It was expensive compared to hawkers' centre stalls, but the portion was quite large.",positive
